MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.29,20,8.2,2.13,3421,8.99,19.95,95.87,43.32
6.9,6,8.83,2.06,224,8.19,31.46,91.73,82.3
13.54,19,8.85,4.9,4064,7.63,10.86,88.76,53.65
5.06,8,5.09,4.57,440,6.63,21.79,91.72,57.61
6.39,22,3.75,4.56,1789,8.26,31.32,73.93,80.35
8.48,25,8.28,2.57,1127,8.34,25.04,86.88,13.73
2.13,1,4.76,4.05,156,1.31,16.28,84.84,76.19
10.42,16,1.68,2.78,1629,7.28,22.63,91.72,56.64
2.82,46,5.51,1.3,1644,6.9,25.25,82.22,17.23
10.26,21,3.13,1.91,4450,2.78,24.0,87.88,73.62
2.05,2,7.57,2.04,2710,2.67,11.94,72.81,44.43
4.26,43,4.33,3.06,1331,9.98,25.9,86.33,74.45
10.04,24,9.98,4.13,1265,7.26,21.61,93.26,73.79
12.77,1,7.19,4.01,4733,7.64,13.95,78.3,72.81
12.21,46,5.96,2.07,642,5.6,16.85,76.78,36.61
8.71,31,3.58,1.6,3518,3.33,10.27,88.01,55.85
6.38,1,9.62,1.98,4733,3.15,15.32,81.36,76.06
13.82,47,2.31,4.39,391,7.68,9.53,86.75,36.57
3.38,7,3.17,4.46,950,9.33,8.6,80.38,57.34
13.5,44,8.97,4.67,951,7.01,31.35,74.81,15.51
13.48,38,7.7,1.79,471,9.47,31.52,95.76,37.84
14.47,1,9.37,1.33,1989,7.8,34.5,72.35,12.3
9.8,46,7.5,4.56,3313,5.88,21.88,86.55,13.42
3.69,42,5.96,3.54,2330,1.89,10.78,93.17,45.63
13.09,11,1.33,4.45,4367,9.19,26.89,71.78,46.9
5.39,26,3.23,2.19,4801,3.04,18.86,70.24,65.98
11.75,42,7.82,4.43,4176,9.56,16.27,81.49,71.99
2.19,17,1.62,1.15,3701,5.99,33.87,75.53,72.6
8.62,23,4.06,1.95,1447,3.28,8.93,73.03,69.64
13.44,40,5.52,4.55,2721,3.86,24.2,73.45,32.34
6.57,20,4.83,3.21,1410,3.14,12.2,89.52,49.31
8.26,22,4.2,2.86,2619,7.58,17.95,68.53,17.38
2.85,28,9.58,3.32,2012,9.35,29.43,92.51,98.39
6.26,16,6.27,1.04,4177,7.33,34.33,96.23,11.53
5.04,16,8.56,1.7,2956,3.1,36.98,89.34,67.14
10.78,29,8.36,4.26,2242,5.3,28.71,71.9,85.68
14.86,34,2.86,2.31,1908,6.44,32.08,88.27,99.67
5.1,37,7.15,3.88,2782,3.66,33.52,75.06,99.62
12.85,44,4.57,3.82,1964,4.59,21.45,75.53,41.62
5.69,26,2.45,4.33,4111,1.02,8.6,91.59,71.18
14.62,14,9.2,1.06,2811,7.83,32.29,94.13,99.43
9.66,6,6.96,1.4,559,2.04,13.66,91.82,14.94
3.27,25,8.75,1.01,4100,2.08,24.11,69.19,18.22
3.85,13,2.18,4.19,3791,8.74,19.37,86.24,50.1
10.26,32,7.02,4.8,2272,7.85,18.83,86.17,96.32
4.32,7,5.51,3.49,856,6.77,20.31,84.68,76.15
6.75,36,5.18,4.52,234,5.17,15.62,94.09,70.17
2.25,29,1.12,3.94,2966,3.79,9.05,96.91,81.58
9.97,46,7.09,3.55,1987,7.59,25.5,95.27,88.84
3.98,47,8.25,2.82,2112,9.37,11.45,71.84,33.81
12.88,28,4.83,3.56,4517,6.09,22.52,78.5,10.98
11.61,29,9.49,2.48,4164,3.0,13.54,72.29,33.52
13.21,23,8.45,4.32,3626,3.74,26.12,68.14,28.74
11.98,6,1.73,3.73,1583,6.41,8.83,86.36,15.49
2.18,35,2.58,2.59,2513,5.6,14.96,73.79,71.46
13.83,45,9.1,1.32,1208,6.37,35.77,73.75,71.62
12.87,35,3.56,4.09,2744,5.07,22.86,77.96,82.06
10.79,16,2.99,4.77,351,4.46,32.1,79.14,29.07
5.85,29,3.31,2.23,3886,4.79,35.65,86.65,93.62
4.33,49,5.07,3.33,2086,2.66,27.31,87.24,29.86
5.07,47,1.34,2.08,1917,7.64,26.56,74.28,79.86
7.07,20,5.98,4.26,822,6.66,17.36,93.35,59.78
14.05,11,5.53,3.66,2785,5.42,17.35,83.42,39.38
10.92,6,4.58,3.65,2267,7.46,28.0,71.54,92.88
2.58,40,3.01,3.1,2305,4.06,34.99,92.38,37.34
11.05,24,6.33,2.36,1715,9.71,28.26,78.33,64.42
3.53,33,6.33,2.4,3624,4.2,13.68,85.37,91.99
3.77,15,3.97,4.66,4457,6.25,26.52,86.43,35.73
4.3,3,3.24,3.59,907,2.0,9.69,77.32,11.91
4.48,49,9.4,1.96,3417,6.01,17.75,80.62,49.19
13.77,37,6.74,4.17,1225,8.21,31.97,86.74,33.52
8.98,37,7.25,1.73,423,4.62,35.9,84.92,32.25
3.84,24,2.75,1.44,3187,8.57,19.31,75.27,98.6
6.61,2,5.6,4.2,3597,7.68,9.51,83.62,62.49
9.24,12,8.54,3.49,4995,3.66,14.11,94.7,99.76
13.28,14,5.84,1.24,457,9.99,21.18,86.99,35.79
9.82,14,2.06,1.78,4101,7.79,9.95,74.63,32.65
12.38,25,5.16,3.31,748,8.24,29.92,75.59,87.71
12.01,19,4.63,3.29,1309,9.06,35.76,75.72,46.57
2.25,10,4.08,1.15,4398,7.99,30.91,68.18,56.8
6.94,14,4.89,2.27,1629,9.32,36.83,94.12,88.19
7.05,37,4.36,4.5,2350,8.55,26.36,68.29,26.12
6.87,8,4.28,3.74,3713,6.51,16.55,91.75,97.57
7.84,46,7.6,3.08,575,2.86,22.83,92.64,43.74
3.58,35,3.51,4.27,4959,7.42,8.04,74.2,16.89
3.7,39,5.79,2.62,3230,1.85,28.19,92.06,82.75
4.62,48,9.81,2.22,3084,8.3,13.63,79.0,20.67
11.85,34,2.97,2.45,2373,7.54,12.76,93.57,89.28
6.22,47,3.88,4.72,4215,1.97,11.64,96.92,83.78
12.6,17,5.58,3.53,4842,3.47,29.29,76.6,44.46
7.89,1,1.23,3.76,1308,3.89,20.45,68.77,57.62
8.44,13,2.58,3.65,4418,9.08,10.96,75.66,84.26
9.54,7,4.34,4.84,2088,1.87,30.14,73.49,53.85
10.84,21,7.89,3.23,1890,8.51,20.38,81.99,76.53
10.37,41,3.3,2.04,477,2.33,10.43,72.78,22.36
5.04,31,2.81,4.9,904,1.25,8.76,81.93,27.37
5.84,42,6.61,3.52,3102,4.47,25.51,76.45,39.09
11.1,23,8.15,2.8,592,6.62,21.93,81.64,71.3
14.72,24,5.39,3.53,115,9.32,25.67,76.48,83.02
7.7,33,9.95,4.86,2717,2.43,19.55,80.21,98.94
8.98,10,6.83,3.79,615,2.83,10.43,92.48,97.81
8.36,10,4.01,2.59,3015,8.06,21.19,69.09,75.87
11.96,15,6.45,2.7,3041,7.61,36.46,69.88,10.92
5.68,17,1.14,1.61,2065,9.74,11.28,91.58,42.75
14.1,41,5.32,1.82,1781,2.8,11.17,94.98,88.88
4.45,47,2.81,3.86,243,4.11,34.47,78.0,51.26
10.67,48,6.49,4.27,2636,4.94,17.38,84.73,57.3
10.55,28,9.23,3.7,509,6.44,17.6,68.3,90.01
4.89,9,7.66,3.48,2136,1.17,15.61,70.68,81.9
4.73,10,8.85,4.69,192,1.27,11.58,78.52,39.04
10.79,49,1.4,1.05,1159,9.37,30.91,76.25,60.66
13.19,27,8.83,1.12,706,1.09,9.37,89.64,27.58
7.71,7,4.36,3.29,141,7.74,24.7,82.96,26.21
9.37,32,5.1,3.17,4510,8.2,34.29,83.04,59.93
4.11,17,6.39,3.3,4145,4.4,28.65,69.22,62.52
5.7,12,1.6,3.55,2566,4.62,13.73,76.98,71.92
12.53,25,1.31,4.03,2883,2.87,24.29,94.14,16.26
7.3,24,5.53,1.7,4257,9.19,26.52,94.97,44.25
13.9,23,5.12,1.18,3797,3.72,19.69,85.73,37.02
5.78,31,6.52,2.25,4241,7.57,29.78,89.44,89.81
13.86,9,3.64,1.28,481,3.49,36.1,90.5,87.96
14.1,17,8.84,1.66,2813,1.09,12.03,73.91,17.9
3.59,44,8.12,2.2,2306,3.49,18.73,93.65,46.55
5.15,29,2.41,3.0,4872,1.59,18.47,92.8,18.54
13.87,44,8.07,1.26,2043,7.89,25.09,91.95,37.9
5.52,30,7.54,1.53,4856,6.41,32.13,69.53,21.19
3.72,14,6.22,1.5,2286,4.52,12.82,82.14,63.05
13.01,38,4.79,1.08,1893,5.63,34.7,83.53,58.37
2.45,18,9.83,4.49,4713,3.6,31.27,86.77,71.1
9.9,19,7.82,1.02,1413,1.71,18.22,72.56,93.75
8.97,10,3.99,4.52,1692,1.49,30.36,85.09,22.83
11.77,7,7.01,1.53,3425,7.28,30.91,80.98,55.73
6.89,10,6.3,4.68,3991,3.3,12.67,79.53,41.29
9.18,8,4.3,3.04,842,4.01,32.21,75.53,67.18
6.12,10,7.1,4.17,2146,9.17,8.28,91.12,81.76
11.7,24,1.04,3.21,2310,6.87,14.48,96.59,38.87
4.16,41,1.62,3.41,3138,6.25,12.24,74.52,28.51
5.21,3,4.81,2.45,3182,6.59,27.87,69.9,78.87
2.17,36,3.0,3.37,630,5.74,25.71,71.72,15.08
4.15,34,7.04,2.76,2372,5.74,11.22,77.44,64.0
2.03,12,1.6,4.0,334,4.17,22.23,69.33,33.72
10.64,7,9.09,1.64,309,9.35,31.35,70.19,28.38
6.85,35,3.11,3.5,3384,2.88,11.81,84.51,65.25
8.86,36,5.84,2.07,1523,3.99,15.06,87.73,66.76
7.77,38,6.13,4.57,3817,4.39,19.87,71.1,86.5
7.81,14,6.0,4.91,4713,6.6,30.82,91.79,10.11
14.56,12,3.98,3.29,3894,2.59,10.42,90.34,66.95
9.71,47,3.08,3.28,4538,4.18,34.85,79.73,84.65
13.43,21,3.81,1.8,1341,6.95,15.89,79.34,71.09
7.46,6,8.29,3.4,2640,2.82,9.92,69.74,73.97
8.4,5,2.53,4.32,1402,3.69,9.0,94.63,86.69
11.19,31,3.03,3.19,2022,8.52,12.03,95.99,19.31
13.19,14,8.15,1.85,3818,6.62,8.41,77.65,12.66
14.95,37,6.96,1.73,889,6.46,31.77,69.71,60.16
8.87,29,4.28,1.54,4062,5.55,18.55,71.85,72.96
7.01,20,4.18,2.13,2309,9.27,9.33,82.09,99.12
7.95,21,1.87,1.5,2092,5.57,13.02,82.92,57.09
7.24,31,6.78,1.48,3595,3.05,36.83,76.21,98.82
8.65,45,9.42,3.26,2020,5.64,10.5,83.54,77.52
2.33,29,6.56,1.47,3590,2.29,14.42,73.56,69.44
6.9,23,1.82,1.67,2987,6.04,35.98,76.99,83.03
9.88,14,1.86,2.37,4999,1.67,32.06,83.08,76.74
11.82,17,9.87,1.66,2493,9.51,15.23,90.67,54.9
12.24,49,9.17,1.82,109,7.73,30.2,73.34,55.06
11.97,27,5.41,4.81,2672,4.06,30.21,88.75,75.89
4.53,30,1.26,1.69,3215,4.36,19.63,68.2,15.06
3.18,17,6.55,1.86,3124,6.25,27.75,96.86,16.38
8.98,26,2.86,3.07,2004,4.88,22.47,85.86,76.68
11.41,44,9.37,3.91,1771,4.63,16.34,93.94,44.42
14.58,25,9.21,1.28,1476,6.53,28.29,88.43,95.7
4.16,5,5.24,3.44,4824,2.62,12.18,96.18,54.52
4.3,9,4.57,4.49,3584,5.42,12.95,73.14,77.4
7.63,38,1.66,2.61,4046,8.66,23.13,96.4,46.92
2.92,15,5.95,2.5,4312,7.89,35.98,88.44,15.17
7.37,3,7.5,3.27,433,6.13,10.05,84.91,58.11
8.21,28,4.65,4.93,3113,5.43,24.84,78.63,87.37
5.24,29,3.71,4.13,2406,2.26,14.81,81.57,69.55
10.86,6,2.25,4.09,4958,3.43,12.51,93.0,66.87
11.71,28,9.55,4.97,2175,2.06,12.7,71.21,51.88
3.7,4,6.62,4.87,4003,4.61,34.7,71.85,57.98
4.17,34,2.99,2.19,2342,4.31,14.23,68.07,12.41
14.13,3,1.34,3.57,1491,7.53,24.67,74.93,93.94
8.32,28,8.09,1.95,4517,3.04,15.7,74.54,14.82
3.4,21,1.05,2.23,1539,9.53,29.25,89.11,68.54
12.71,37,7.73,4.92,2660,4.45,13.71,79.27,65.13
8.4,45,2.1,3.01,2352,1.35,18.39,75.13,23.4
13.4,31,7.03,3.6,3489,2.06,35.62,76.95,61.51
8.46,9,6.25,1.02,105,8.87,34.94,87.49,89.77
10.85,48,9.74,2.16,2115,9.94,13.84,88.94,20.37
13.55,7,3.79,1.96,2347,6.77,12.9,92.68,23.44
10.72,30,4.74,4.82,2374,8.04,26.57,85.63,90.62
2.72,4,6.38,1.53,2270,4.53,23.62,72.46,51.45
5.76,47,3.78,3.04,3002,1.66,19.77,70.55,81.02
14.32,19,4.44,2.8,1194,5.62,21.47,73.1,15.22
13.74,19,2.77,3.78,4730,8.77,12.96,94.5,47.67
7.02,10,7.18,1.24,752,3.34,19.39,72.16,68.08
8.94,22,7.58,1.56,1281,4.66,21.45,70.29,97.3
14.26,22,1.13,2.78,2183,3.94,26.6,83.26,45.81
8.73,8,3.29,2.55,840,2.11,24.73,78.79,56.72
6.59,24,2.29,1.17,673,9.88,27.66,74.03,71.85
12.19,2,7.51,3.91,159,7.74,35.61,73.57,90.97
13.75,5,4.45,3.95,1814,1.64,12.58,68.51,73.13
8.69,45,9.87,2.07,943,1.1,12.22,84.55,86.92
4.73,1,3.86,4.23,4864,1.97,22.6,72.55,76.71
7.94,30,3.95,3.63,4893,9.4,19.02,75.27,98.4
8.52,8,9.62,3.23,4737,5.5,9.94,82.86,67.44
7.23,10,7.18,3.39,2429,4.94,30.79,82.58,23.2
9.06,24,9.47,4.5,613,8.46,34.66,93.69,35.25
4.04,44,2.2,4.51,1124,5.76,22.33,75.99,30.98
11.78,47,6.7,4.37,1019,3.28,21.4,70.41,46.85
8.35,5,9.53,3.61,3306,1.68,26.66,68.29,71.43
8.19,37,4.29,2.24,592,1.09,36.79,69.35,12.26
5.11,1,1.26,1.12,4463,1.58,16.48,72.96,87.62
10.05,37,3.67,4.07,922,3.77,16.43,91.83,39.34
2.67,31,8.35,1.28,846,6.9,12.01,87.11,79.85
6.37,43,4.25,3.05,4701,8.61,23.18,75.25,86.86
6.14,33,8.59,2.44,3825,6.11,15.57,68.51,27.1
10.45,27,8.04,1.57,1017,2.19,11.66,89.34,73.51
10.2,46,6.38,1.01,4412,7.7,17.05,80.25,61.19
10.57,31,6.78,2.57,2682,3.87,11.93,94.35,86.29
5.78,40,6.25,1.99,3015,7.22,24.73,73.67,34.51
14.3,1,6.87,3.62,2626,4.79,18.86,69.76,43.35
2.38,26,9.44,4.1,2177,6.99,24.28,71.39,33.45
9.79,34,4.94,3.2,3077,9.43,29.26,93.92,60.9
4.65,4,6.49,1.3,907,6.36,25.25,81.92,76.06
14.38,35,9.48,2.36,2484,8.08,13.13,86.59,91.77
2.24,49,4.99,1.7,3353,4.1,25.57,74.99,17.27
5.16,14,1.05,2.52,2641,7.69,26.31,91.65,45.81
12.31,44,2.29,4.33,1145,4.88,31.2,80.07,11.13
8.89,16,1.52,3.43,2451,9.41,10.19,93.17,61.2
2.68,43,7.56,1.37,2942,7.46,29.79,73.08,65.97
9.28,43,2.0,2.0,888,7.15,28.56,96.07,84.83
8.88,23,7.54,4.05,708,1.51,35.63,79.78,40.38
12.53,30,4.99,1.64,3078,1.77,9.89,85.1,84.08
9.9,32,6.43,2.65,3858,9.92,24.94,71.47,91.52
4.76,19,4.08,1.24,644,1.13,36.3,81.35,87.1
14.22,49,5.69,3.56,3266,4.22,15.82,69.99,52.39
8.37,16,2.22,3.74,1753,5.94,9.96,84.57,37.49
4.22,7,4.19,4.01,3853,3.05,25.95,88.28,92.23
12.45,29,8.04,4.79,2821,5.42,34.64,86.72,58.86
7.47,1,5.72,3.89,2788,7.65,31.62,85.33,67.62
13.69,30,8.85,4.83,1951,5.09,13.06,91.59,99.73
3.3,41,9.83,3.28,4761,7.29,25.94,91.8,29.15
3.29,4,5.6,4.5,634,9.32,12.37,95.08,21.96
10.49,23,9.44,1.54,1523,4.31,23.72,92.24,16.52
7.63,1,8.88,3.81,1190,5.14,26.25,87.82,87.27
13.05,24,6.1,2.49,2475,6.86,34.9,77.64,79.44
6.11,34,7.28,2.18,1566,8.25,21.45,82.09,83.01
12.87,9,6.13,3.89,1222,6.44,29.38,81.16,83.91
7.42,47,9.44,2.43,4824,7.14,32.85,74.51,15.85
3.25,32,3.77,2.29,3058,6.24,10.7,90.02,94.75
6.55,46,2.64,4.34,1802,2.98,17.35,87.91,47.31
9.89,2,5.72,4.69,4224,3.79,16.49,75.63,21.72
10.87,12,1.72,1.15,107,5.93,10.64,94.26,12.01
6.36,38,1.03,2.52,1421,4.54,12.37,92.38,94.25
8.38,15,7.98,2.89,351,4.56,26.71,95.06,17.94
2.47,17,4.46,4.11,4471,9.86,13.21,95.8,61.8
11.7,42,8.73,4.44,2074,9.31,24.91,88.63,80.98
11.04,38,9.86,4.92,1698,3.12,29.02,81.05,49.38
14.63,4,4.8,3.05,754,2.05,15.65,95.23,24.77
8.34,11,4.93,4.27,4969,2.61,34.24,68.83,29.76
6.59,1,7.81,2.71,4636,4.26,35.89,79.87,23.43
3.42,32,6.43,1.19,682,3.59,22.61,82.32,38.31
12.24,9,3.84,4.41,4169,8.84,8.58,69.51,95.74
8.78,39,5.23,4.63,2623,4.7,14.63,68.22,44.77
14.38,15,7.08,3.24,3974,2.19,8.36,77.0,26.68
7.27,9,6.41,2.07,272,6.32,18.1,95.18,50.58
6.97,4,6.73,3.06,1240,9.12,25.17,83.33,56.33
10.6,5,7.03,1.91,2910,4.62,15.04,96.28,56.6
9.41,14,2.28,2.21,4972,5.38,32.0,96.74,39.71
3.29,27,4.74,1.36,1131,8.48,22.14,88.93,47.77
10.15,29,5.2,2.38,4993,3.01,23.81,95.45,16.81
13.34,29,3.62,2.45,3265,8.51,12.06,91.09,79.92
3.09,35,4.35,4.4,1652,3.18,34.71,69.76,35.89
10.04,15,5.26,3.03,2382,4.44,23.45,96.31,92.18
2.68,17,7.66,3.99,4331,9.87,25.24,93.24,90.58
13.39,15,6.43,1.15,1917,6.72,13.92,86.0,77.59
10.12,41,7.14,2.75,2038,3.46,36.86,75.26,19.05
7.12,10,8.52,1.32,1237,5.45,36.46,76.24,44.54
11.59,33,5.44,4.09,4175,1.02,24.35,80.63,23.96
10.86,6,7.79,1.12,642,7.2,34.69,90.07,24.06
7.36,9,1.94,2.72,995,3.96,36.33,69.65,29.31
7.35,3,8.92,2.44,851,2.27,26.08,96.01,24.76
13.42,38,3.76,1.62,4836,4.56,36.89,86.73,27.14
3.48,33,3.64,3.55,3636,1.97,9.95,81.45,37.25
4.28,22,1.98,2.71,2617,5.04,13.01,73.52,35.17
8.59,36,2.56,2.65,670,5.37,18.11,78.33,28.4
7.49,25,7.57,4.04,1089,6.25,16.68,73.75,31.65
5.88,11,3.84,4.27,473,3.09,11.81,91.99,44.3
12.08,40,1.93,2.76,2391,5.12,8.19,74.81,63.67
7.03,38,2.33,4.63,463,8.16,21.93,88.93,57.91
4.52,9,6.68,3.98,814,3.19,21.09,90.55,32.02
2.96,7,4.88,4.75,430,1.1,18.76,76.86,32.56
11.16,41,6.97,3.36,2110,3.6,15.95,82.46,17.6
7.44,47,7.53,2.83,4677,3.03,26.61,86.48,44.39
9.08,22,2.58,4.83,806,4.84,15.52,89.13,58.66
14.72,46,2.81,4.02,2645,2.81,33.41,91.7,67.22
13.39,46,7.41,1.67,3754,1.87,26.45,76.43,72.44
9.19,12,8.99,4.1,3759,6.04,27.8,71.84,61.7
2.14,4,2.06,3.83,2238,7.15,29.22,69.67,31.88
11.17,30,6.56,1.57,2326,1.26,33.66,92.77,46.02
5.41,21,8.4,3.58,4088,1.96,21.43,86.78,34.84
9.94,8,1.43,1.15,888,1.89,36.41,95.6,92.18
2.81,6,6.88,2.16,4302,6.11,30.43,69.53,80.82
3.72,1,8.33,3.19,4464,4.63,21.08,82.07,65.06
13.15,21,2.13,1.66,3670,8.19,30.27,74.79,22.13
2.71,41,6.45,3.25,3183,6.97,22.61,95.0,71.09
2.78,25,1.41,1.99,1749,8.58,13.97,94.61,54.75
11.3,38,9.9,3.56,2797,7.54,20.23,81.06,29.11
13.81,49,3.22,3.06,751,4.27,13.44,83.93,22.06
6.12,44,1.23,1.52,4575,6.58,35.89,93.62,96.96
13.45,26,8.1,4.71,450,9.46,13.56,76.01,65.02
13.7,12,9.05,1.88,2354,4.48,18.22,85.07,19.64
10.33,37,2.35,3.93,4457,9.38,22.99,94.05,57.29
9.67,1,1.45,4.95,1712,1.47,31.1,77.11,38.79
13.35,49,1.09,3.93,2598,2.24,9.53,73.23,35.32
12.71,11,2.57,3.74,2895,2.77,27.38,78.43,25.21
4.66,27,1.66,3.82,864,7.25,14.45,93.91,43.47
2.15,27,1.21,4.64,605,9.45,22.23,94.74,10.99
11.21,21,2.04,1.49,1972,6.61,31.12,68.3,99.55
11.77,30,3.35,4.46,3070,3.67,33.35,87.22,60.66
6.12,16,6.3,3.54,4673,9.34,30.98,89.81,70.28
14.31,27,1.7,2.16,2926,6.14,9.82,78.12,77.4
6.88,14,6.81,4.19,2920,5.44,26.22,82.19,99.09
13.3,5,7.91,3.0,2319,3.41,21.49,73.0,65.6
11.31,38,6.75,3.83,1130,8.69,34.29,79.63,48.2
14.57,41,3.77,3.75,4797,5.81,26.98,82.63,52.99
13.15,18,9.29,2.67,3602,3.14,11.36,90.32,13.41
5.06,3,7.8,1.85,106,8.81,18.96,92.73,67.89
5.05,14,1.95,4.67,1264,1.12,25.08,76.47,66.44
4.04,32,5.46,2.51,1337,1.09,30.71,79.84,59.39
10.26,9,5.19,3.2,3136,2.66,10.16,69.06,24.07
9.39,2,9.17,3.03,3902,5.72,34.42,83.17,93.93
3.42,40,3.95,4.1,175,5.32,27.25,77.37,87.43
9.47,25,6.94,3.96,2832,8.35,28.97,83.64,54.25
12.03,37,4.16,2.78,1077,8.0,31.77,96.9,61.55
5.27,18,4.09,4.74,4821,3.4,31.7,88.62,49.39
2.85,30,5.44,3.01,4873,7.55,31.0,85.96,62.15
9.35,42,5.61,2.88,3953,7.82,23.45,90.63,29.14
4.59,18,3.06,2.31,1563,5.23,36.15,80.45,25.11
13.95,43,4.27,2.4,2201,5.96,11.12,88.39,24.13
7.54,4,1.29,3.36,3967,6.94,14.27,80.74,21.26
14.29,18,7.21,1.53,1084,1.88,19.74,75.24,71.87
14.7,35,3.44,4.67,2006,2.69,26.55,86.62,82.4
2.42,23,2.9,1.92,1327,5.73,20.57,95.49,35.93
5.85,27,4.66,1.96,4608,7.98,28.01,69.92,17.89
14.97,25,6.07,3.53,2895,2.21,10.62,94.51,39.04
12.4,39,4.58,2.7,2733,2.69,26.39,84.4,61.24
11.37,35,7.65,3.51,975,4.63,13.06,74.78,18.84
11.61,9,7.66,4.79,508,1.93,27.95,88.52,77.99
14.5,42,4.99,3.23,342,9.67,25.28,70.35,61.53
6.66,2,5.57,1.32,1612,1.55,26.38,92.12,85.45
6.01,32,3.84,3.03,2614,9.67,14.32,85.86,66.09
11.3,29,7.13,2.66,1016,6.01,16.39,74.85,68.66
8.1,21,8.62,4.69,4741,9.08,21.8,86.06,23.23
5.79,9,8.14,1.89,2643,7.01,23.9,87.65,60.28
7.75,20,6.72,1.31,739,7.56,33.7,93.38,52.67
12.11,15,9.44,3.94,3717,1.75,29.19,83.32,38.29
10.45,16,2.83,1.75,2540,9.24,12.85,77.48,16.4
6.22,3,2.9,2.67,4741,1.1,9.03,80.74,24.26
13.56,22,7.87,1.99,2957,3.34,31.82,69.25,99.49
2.09,22,9.14,4.57,3274,1.5,17.4,93.56,78.9
5.53,19,5.54,1.78,2172,2.34,19.19,69.38,51.99
12.97,19,8.16,1.26,4164,2.67,20.99,75.12,33.22
12.74,19,5.5,2.66,3650,1.49,8.08,80.04,45.43
6.19,21,6.61,3.29,3891,1.71,27.98,80.8,70.47
12.5,20,7.97,2.45,2033,6.76,8.43,96.4,34.82
9.84,43,7.73,3.27,2300,3.45,24.85,96.23,11.36
12.85,36,2.93,1.51,4399,1.92,14.92,70.71,20.65
2.01,37,4.78,3.49,1271,1.02,26.54,88.36,54.34
14.59,35,5.3,2.99,3759,4.26,11.17,84.49,58.75
8.32,1,1.45,2.55,2923,9.62,36.61,87.48,58.81
13.44,22,8.04,4.85,2818,4.72,27.14,95.93,71.7
5.53,25,1.45,3.2,2066,8.8,16.99,86.22,96.9
7.42,32,4.76,4.6,3718,9.42,11.23,86.54,23.88
6.26,21,9.57,4.01,525,7.98,23.08,92.86,19.98
2.52,2,7.56,3.38,416,1.47,21.59,95.64,50.45
2.18,21,7.7,1.1,1316,5.83,9.47,92.76,98.9
13.71,10,7.59,3.93,3322,5.36,35.22,88.77,14.55
8.45,26,1.63,4.51,728,9.09,22.97,71.78,39.54
6.65,26,1.99,3.5,2913,5.66,18.18,68.54,57.04
8.03,32,6.01,3.75,4318,7.58,19.06,86.47,13.97
4.81,22,9.23,3.78,3494,9.46,26.35,75.51,93.81
9.34,43,8.37,1.45,2324,5.68,20.09,68.16,52.4
8.13,46,2.28,3.13,1284,6.72,13.38,90.78,45.97
9.05,13,3.07,1.82,1220,5.79,25.4,77.4,73.93
12.4,48,3.94,1.28,3370,8.71,11.93,87.45,93.55
6.6,40,9.12,2.17,2025,1.15,8.8,83.96,89.81
5.08,27,7.06,4.06,1427,3.0,15.34,95.35,13.4
12.26,44,4.14,3.43,1922,6.95,35.44,84.51,28.12
2.98,20,2.57,2.13,1206,4.7,34.94,95.78,44.4
13.74,47,3.7,4.59,3654,3.07,23.46,92.71,48.36
7.08,40,1.66,3.75,4539,9.57,33.82,94.29,55.94
5.99,38,2.14,4.52,101,8.67,8.17,75.39,41.2
3.14,21,6.32,4.37,3434,2.13,24.41,76.83,17.75
3.75,19,7.64,3.49,2295,1.72,19.48,70.16,33.58
2.59,1,7.42,1.93,4670,1.5,34.07,69.03,16.29
12.37,45,8.76,1.42,3414,7.61,33.9,74.62,41.97
7.67,46,1.1,2.38,4498,8.33,14.23,95.6,17.62
4.8,8,9.88,2.85,1797,7.64,36.99,81.32,43.19
4.73,31,2.59,1.34,4831,5.66,22.84,78.93,46.86
10.17,30,9.5,4.9,2082,8.51,33.21,93.07,46.91
12.73,9,5.4,3.07,883,6.85,35.97,72.12,58.98
11.05,39,1.76,3.92,4965,8.97,8.78,78.44,59.0
6.95,40,4.75,2.78,2556,1.77,30.45,85.17,39.28
8.46,9,4.73,2.03,1731,7.86,14.17,93.19,91.48
3.17,33,3.03,1.41,235,1.01,22.64,88.43,86.2
14.76,42,3.25,2.94,547,2.77,27.03,79.79,62.56
4.66,32,2.03,2.31,684,1.8,34.54,90.35,99.11
13.79,13,3.92,1.74,1431,2.11,10.0,88.56,20.08
13.9,45,3.73,4.61,481,1.93,33.38,84.04,77.37
9.75,36,1.51,1.4,909,1.53,14.53,84.84,40.54
9.24,44,5.63,2.97,2699,2.9,33.88,88.21,73.2
9.22,14,4.89,2.61,3804,1.42,35.74,88.25,28.52
5.15,7,6.71,1.59,1310,1.79,18.86,84.15,40.98
10.67,35,9.09,3.9,3797,4.77,18.91,89.48,58.48
7.16,5,6.36,4.97,3008,8.18,31.56,94.74,92.54
8.42,13,3.93,2.55,472,9.95,17.52,78.06,48.79
13.47,43,5.77,3.45,2326,6.32,19.33,96.37,52.86
9.06,24,8.16,3.88,902,7.05,36.67,70.97,69.36
7.27,21,1.81,3.57,3609,1.31,27.97,92.05,10.48
13.71,13,7.16,4.36,4315,3.08,27.94,89.02,67.99
2.36,39,4.24,1.59,440,5.89,18.01,72.8,87.08
14.54,46,4.64,2.55,196,7.85,21.18,69.56,99.84
14.06,28,8.81,4.04,3006,7.7,34.45,94.84,53.68
